articleA,articleB,urlA,urlB,editorialOverlap,samePrimaryCluster,sharedClusters,metadataSimilarity,overallBodySimilarity,bodyCosine,bodyJaccard,introductionSimilarity,headingSequenceSimilarity,articleStructureSimilarity,faqSimilarity,conclusionSimilarity,examplesSimilarity,exercisesSimilarity,ngram5Overlap,exactDuplicatedSentenceCount,nearDuplicatedParagraphCount,sharedPracticeLanguage,sharedConclusionLanguage,overlapCausedByNecessaryDoctrine,overlapCausedByAvoidableGenericProse
buddhist-teachings-on-forgiveness,impermanence-in-buddhism-letting-go,https://echobuddha.com/articles/buddhist-teachings-on-forgiveness/,https://echobuddha.com/articles/impermanence-in-buddhism-letting-go/,Low,false,,0.187,0.142,0.311,0.173,0.093,0.065,0.4,0.084,0,0.054,0.261,0.001,0,0,false,false,false,false
buddhist-teachings-on-forgiveness,compassion-in-buddhism-beginner-guide,https://echobuddha.com/articles/buddhist-teachings-on-forgiveness/,https://echobuddha.com/articles/compassion-in-buddhism-beginner-guide/,Low,true,Compassion and Forgiveness,0.166,0.196,0.436,0.215,0.151,0.053,0.4,0.154,0,0.047,0.365,0,0,0,true,false,false,false
buddhist-teachings-on-forgiveness,how-to-meditate-for-beginners,https://echobuddha.com/articles/buddhist-teachings-on-forgiveness/,https://echobuddha.com/articles/how-to-meditate-for-beginners/,Low,false,,0.15,0.103,0.245,0.139,0.038,0.021,0.4,0.055,0,0.12,0.281,0,0,0,false,false,false,false
buddhist-teachings-on-forgiveness,mindfulness-of-breathing-guide,https://echobuddha.com/articles/buddhist-teachings-on-forgiveness/,https://echobuddha.com/articles/mindfulness-of-breathing-guide/,Low,false,,0,0.098,0.219,0.143,0.038,0.048,0.4,0.033,0,0.081,0.234,0,0,0,false,false,false,false
buddhist-teachings-on-forgiveness,loving-kindness-meditation-guide,https://echobuddha.com/articles/buddhist-teachings-on-forgiveness/,https://echobuddha.com/articles/loving-kindness-meditation-guide/,Low,false,,0.013,0.166,0.398,0.171,0.069,0.067,0.4,0.113,0,0,0.305,0.001,0,0,true,false,false,false
buddhist-teachings-on-forgiveness,dhammapada-reflection-what-we-think,https://echobuddha.com/articles/buddhist-teachings-on-forgiveness/,https://echobuddha.com/articles/dhammapada-reflection-what-we-think/,Low,false,,0.111,0.128,0.27,0.178,0.067,0.062,0.4,0.09,0,0,0.281,0.001,0,0,false,false,false,false
buddhist-teachings-on-forgiveness,dhammapada-reflection-trained-mind,https://echobuddha.com/articles/buddhist-teachings-on-forgiveness/,https://echobuddha.com/articles/dhammapada-reflection-trained-mind/,Low,false,,0.099,0.151,0.352,0.183,0.066,0.06,0.4,0.083,0,0.033,0.359,0,0,0,true,false,false,false
buddhist-teachings-on-forgiveness,eightfold-path-explained,https://echobuddha.com/articles/buddhist-teachings-on-forgiveness/,https://echobuddha.com/articles/eightfold-path-explained/,Low,false,,0.06,0.115,0.248,0.168,0.043,0.07,0.4,0.055,0,0.058,0.26,0.002,0,0,false,false,false,false
buddhist-teachings-on-forgiveness,how-to-let-go-of-attachment-in-buddhism,https://echobuddha.com/articles/buddhist-teachings-on-forgiveness/,https://echobuddha.com/articles/how-to-let-go-of-attachment-in-buddhism/,Low,false,,0.182,0.17,0.346,0.194,0.15,0.103,0.4,0.106,0,0,0.396,0.002,0,0,true,false,false,false
buddhist-teachings-on-forgiveness,right-speech-buddhism,https://echobuddha.com/articles/buddhist-teachings-on-forgiveness/,https://echobuddha.com/articles/right-speech-buddhism/,Low,false,"Compassion, Forgiveness, Patience, Speech, Anger, and Listening",0.042,0.142,0.293,0.197,0.077,0.093,0.4,0.083,0,0.04,0.315,0.003,0,0,true,false,false,false
buddhist-teachings-on-forgiveness,buddhist-wisdom-for-overthinking,https://echobuddha.com/articles/buddhist-teachings-on-forgiveness/,https://echobuddha.com/articles/buddhist-wisdom-for-overthinking/,Low,false,,0.132,0.151,0.328,0.197,0.079,0.082,0.4,0.081,0,0,0.414,0.003,0,0,true,false,false,false
buddhist-teachings-on-forgiveness,impermanence-in-buddhism,https://echobuddha.com/articles/buddhist-teachings-on-forgiveness/,https://echobuddha.com/articles/impermanence-in-buddhism/,Low,false,,0.189,0.148,0.323,0.213,0.037,0.067,0.4,0.126,0,0.079,0.341,0.004,0,0,true,false,false,false
buddhist-teachings-on-forgiveness,what-is-karma-in-buddhism,https://echobuddha.com/articles/buddhist-teachings-on-forgiveness/,https://echobuddha.com/articles/what-is-karma-in-buddhism/,Low,false,,0.212,0.169,0.404,0.198,0.04,0.058,0.4,0.142,0,0.039,0.376,0,0,0,true,false,false,false
buddhist-teachings-on-forgiveness,four-noble-truths-explained,https://echobuddha.com/articles/buddhist-teachings-on-forgiveness/,https://echobuddha.com/articles/four-noble-truths-explained/,Low,false,,0.136,0.136,0.303,0.188,0.047,0.052,0.4,0.102,0,0,0.263,0.001,0,0,false,false,false,false
buddhist-teachings-on-forgiveness,mindfulness-vs-meditation,https://echobuddha.com/articles/buddhist-teachings-on-forgiveness/,https://echobuddha.com/articles/mindfulness-vs-meditation/,Low,false,,0,0.139,0.3,0.171,0.091,0.111,0.4,0.018,0,0,0.36,0.002,0,0,true,false,false,false
buddhist-teachings-on-forgiveness,buddhist-teachings-on-forgiveness,https://echobuddha.com/articles/buddhist-teachings-on-forgiveness/,https://echobuddha.com/articles/buddhist-teachings-on-forgiveness/,Self,true,"Compassion and Forgiveness; Compassion, Forgiveness, Patience, Speech, Anger, and Listening",1,1,1,1,1,1,1,1,1,1,1,1,57,0,true,true,false,false
buddhist-teachings-on-forgiveness,metta-meditation-script,https://echobuddha.com/articles/buddhist-teachings-on-forgiveness/,https://echobuddha.com/articles/metta-meditation-script/,Low,false,,0,0.166,0.399,0.183,0.081,0.059,0.4,0.078,0,0.039,0.359,0.002,0,0,true,false,false,false
buddhist-teachings-on-forgiveness,buddhism-for-beginners-simple-guide,https://echobuddha.com/articles/buddhist-teachings-on-forgiveness/,https://echobuddha.com/articles/buddhism-for-beginners-simple-guide/,Low,false,,0.173,0.153,0.313,0.172,0.135,0.059,0.4,0.145,0,0.064,0.338,0.001,0,0,true,false,false,false
buddhist-teachings-on-forgiveness,how-to-meditate-for-anxiety,https://echobuddha.com/articles/buddhist-teachings-on-forgiveness/,https://echobuddha.com/articles/how-to-meditate-for-anxiety/,Low,false,,0.055,0.119,0.298,0.15,0.027,0.037,0.4,0.047,0,0,0.344,0,0,0,true,false,false,false
buddhist-teachings-on-forgiveness,loving-kindness-meditation-beginners,https://echobuddha.com/articles/buddhist-teachings-on-forgiveness/,https://echobuddha.com/articles/loving-kindness-meditation-beginners/,Low,false,Compassion and Forgiveness,0,0.156,0.391,0.164,0.073,0.044,0.4,0.067,0,0.085,0.335,0,0,0,true,false,false,false
buddhist-teachings-on-forgiveness,eightfold-path-explained-daily-life,https://echobuddha.com/articles/buddhist-teachings-on-forgiveness/,https://echobuddha.com/articles/eightfold-path-explained-daily-life/,Low,false,,0.175,0.11,0.226,0.147,0.125,0.037,0.4,0.018,0,0,0.236,0,0,0,false,false,false,false
buddhist-teachings-on-forgiveness,mindfulness-morning-routine,https://echobuddha.com/articles/buddhist-teachings-on-forgiveness/,https://echobuddha.com/articles/mindfulness-morning-routine/,Low,false,,0.012,0.103,0.25,0.137,0.015,0.033,0.4,0.058,0,0.047,0.297,0,0,0,false,false,false,false
buddhist-teachings-on-forgiveness,buddhist-teachings-on-impermanence,https://echobuddha.com/articles/buddhist-teachings-on-forgiveness/,https://echobuddha.com/articles/buddhist-teachings-on-impermanence/,Low,false,,0.372,0.122,0.274,0.178,0.032,0.053,0.4,0.078,0,0.062,0.283,0,0,0,false,false,false,false
buddhist-teachings-on-forgiveness,walking-meditation-step-by-step,https://echobuddha.com/articles/buddhist-teachings-on-forgiveness/,https://echobuddha.com/articles/walking-meditation-step-by-step/,Low,false,,0,0.109,0.242,0.137,0.071,0.037,0.4,0.063,0,0,0.272,0,0,0,false,false,false,false
buddhist-teachings-on-forgiveness,buddhist-approach-to-anger,https://echobuddha.com/articles/buddhist-teachings-on-forgiveness/,https://echobuddha.com/articles/buddhist-approach-to-anger/,Low,false,"Compassion, Forgiveness, Patience, Speech, Anger, and Listening",0.222,0.196,0.439,0.209,0.133,0.051,0.4,0.184,0,0.099,0.316,0.001,0,0,true,false,false,false
buddhist-teachings-on-forgiveness,mindfulness-for-better-sleep,https://echobuddha.com/articles/buddhist-teachings-on-forgiveness/,https://echobuddha.com/articles/mindfulness-for-better-sleep/,Low,false,,0,0.105,0.236,0.138,0.071,0.042,0.4,0.027,0,0,0.257,0,0,0,false,false,false,false
buddhist-teachings-on-forgiveness,how-to-practice-non-attachment,https://echobuddha.com/articles/buddhist-teachings-on-forgiveness/,https://echobuddha.com/articles/how-to-practice-non-attachment/,Low,false,,0.141,0.138,0.347,0.191,0,0.038,0.4,0.072,0,0.074,0.307,0.001,0,0,true,false,false,false
buddhist-teachings-on-forgiveness,beginning-a-daily-mindfulness-practice,https://echobuddha.com/articles/buddhist-teachings-on-forgiveness/,https://echobuddha.com/articles/beginning-a-daily-mindfulness-practice/,Low,false,,0,0.113,0.273,0.145,0.057,0.028,0.4,0.029,0,0,0.311,0,0,0,true,false,false,false
buddhist-teachings-on-forgiveness,compassion-as-a-daily-discipline,https://echobuddha.com/articles/buddhist-teachings-on-forgiveness/,https://echobuddha.com/articles/compassion-as-a-daily-discipline/,Low,true,"Compassion and Forgiveness; Compassion, Forgiveness, Patience, Speech, Anger, and Listening",0.212,0.189,0.426,0.187,0.101,0.067,0.4,0.222,0,0.062,0.343,0,0,0,true,false,false,false
buddhist-teachings-on-forgiveness,letting-go-without-giving-up,https://echobuddha.com/articles/buddhist-teachings-on-forgiveness/,https://echobuddha.com/articles/letting-go-without-giving-up/,Low,false,,0.348,0.172,0.353,0.204,0.171,0.038,0.4,0.151,0,0,0.361,0.001,0,0,true,false,false,false
buddhist-teachings-on-forgiveness,three-ways-to-practice-patience,https://echobuddha.com/articles/buddhist-teachings-on-forgiveness/,https://echobuddha.com/articles/three-ways-to-practice-patience/,Low,false,"Compassion, Forgiveness, Patience, Speech, Anger, and Listening",0.024,0.14,0.302,0.189,0.084,0.031,0.4,0.114,0,0.096,0.35,0,0,0,true,false,false,false
buddhist-teachings-on-forgiveness,mindful-listening-in-everyday-life,https://echobuddha.com/articles/buddhist-teachings-on-forgiveness/,https://echobuddha.com/articles/mindful-listening-in-everyday-life/,Low,false,"Compassion, Forgiveness, Patience, Speech, Anger, and Listening",0.028,0.131,0.31,0.181,0.017,0.053,0.4,0.076,0,0.034,0.296,0,0,0,false,false,false,false
buddhist-teachings-on-forgiveness,creating-a-peaceful-corner-at-home,https://echobuddha.com/articles/buddhist-teachings-on-forgiveness/,https://echobuddha.com/articles/creating-a-peaceful-corner-at-home/,Low,false,,0,0.096,0.247,0.12,0,0.029,0.4,0.046,0,0.065,0.311,0,0,0,true,false,false,false
metta-meditation-script,what-is-buddhism-beginner-guide,https://echobuddha.com/articles/metta-meditation-script/,https://echobuddha.com/articles/what-is-buddhism-beginner-guide/,Low,false,,0.033,0.157,0.377,0.193,0.071,0.043,0.4,0.075,0,0.176,0.427,0,0,0,true,false,false,false
metta-meditation-script,four-noble-truths-explained-simply,https://echobuddha.com/articles/metta-meditation-script/,https://echobuddha.com/articles/four-noble-truths-explained-simply/,Low,false,,0.02,0.127,0.291,0.164,0.082,0.042,0.4,0.038,0,0,0.301,0,0,0,true,false,false,false
metta-meditation-script,noble-eightfold-path-practical-guide,https://echobuddha.com/articles/metta-meditation-script/,https://echobuddha.com/articles/noble-eightfold-path-practical-guide/,Low,false,,0.096,0.126,0.285,0.179,0.059,0.038,0.4,0.054,0,0.022,0.342,0.001,0,0,true,false,false,false
metta-meditation-script,impermanence-in-buddhism-letting-go,https://echobuddha.com/articles/metta-meditation-script/,https://echobuddha.com/articles/impermanence-in-buddhism-letting-go/,Low,false,,0.012,0.116,0.287,0.155,0.012,0.045,0.4,0.043,0,0.038,0.264,0,0,0,false,false,false,false
metta-meditation-script,compassion-in-buddhism-beginner-guide,https://echobuddha.com/articles/metta-meditation-script/,https://echobuddha.com/articles/compassion-in-buddhism-beginner-guide/,Low,false,,0.108,0.175,0.355,0.205,0.201,0.051,0.4,0.098,0,0.022,0.452,0.001,0,0,true,false,false,false
metta-meditation-script,how-to-meditate-for-beginners,https://echobuddha.com/articles/metta-meditation-script/,https://echobuddha.com/articles/how-to-meditate-for-beginners/,Low,false,,0.401,0.168,0.359,0.18,0.145,0.036,0.4,0.172,0,0.194,0.358,0.001,0,0,true,false,false,false
metta-meditation-script,mindfulness-of-breathing-guide,https://echobuddha.com/articles/metta-meditation-script/,https://echobuddha.com/articles/mindfulness-of-breathing-guide/,Low,false,,0.219,0.141,0.323,0.186,0.053,0.038,0.4,0.108,0,0.14,0.319,0.001,0,0,true,false,false,false
metta-meditation-script,loving-kindness-meditation-guide,https://echobuddha.com/articles/metta-meditation-script/,https://echobuddha.com/articles/loving-kindness-meditation-guide/,Medium,true,Loving-kindness and Metta,0.648,0.319,0.609,0.284,0.421,0.094,0.4,0.396,0,0,0.532,0.007,0,0,true,false,true,false
metta-meditation-script,dhammapada-reflection-what-we-think,https://echobuddha.com/articles/metta-meditation-script/,https://echobuddha.com/articles/dhammapada-reflection-what-we-think/,Low,false,,0,0.132,0.298,0.164,0.056,0.051,0.4,0.099,0,0.122,0.318,0,0,0,true,false,false,false
metta-meditation-script,dhammapada-reflection-trained-mind,https://echobuddha.com/articles/metta-meditation-script/,https://echobuddha.com/articles/dhammapada-reflection-trained-mind/,Low,false,,0,0.148,0.346,0.185,0.069,0.042,0.4,0.085,0,0.047,0.419,0,0,0,true,false,false,false
metta-meditation-script,eightfold-path-explained,https://echobuddha.com/articles/metta-meditation-script/,https://echobuddha.com/articles/eightfold-path-explained/,Low,false,,0.058,0.142,0.327,0.183,0.054,0.048,0.4,0.089,0,0.162,0.408,0.002,0,0,true,false,false,false
metta-meditation-script,how-to-let-go-of-attachment-in-buddhism,https://echobuddha.com/articles/metta-meditation-script/,https://echobuddha.com/articles/how-to-let-go-of-attachment-in-buddhism/,Low,false,,0.034,0.14,0.322,0.17,0.061,0.053,0.4,0.092,0,0.029,0.402,0.002,0,0,true,false,false,false
metta-meditation-script,right-speech-buddhism,https://echobuddha.com/articles/metta-meditation-script/,https://echobuddha.com/articles/right-speech-buddhism/,Low,false,,0.055,0.135,0.301,0.174,0.094,0.058,0.4,0.028,0,0.038,0.398,0.002,0,0,true,false,false,false
metta-meditation-script,buddhist-wisdom-for-overthinking,https://echobuddha.com/articles/metta-meditation-script/,https://echobuddha.com/articles/buddhist-wisdom-for-overthinking/,Low,false,,0,0.142,0.324,0.177,0.082,0.044,0.4,0.075,0,0,0.377,0.002,0,0,true,false,false,false
metta-meditation-script,impermanence-in-buddhism,https://echobuddha.com/articles/metta-meditation-script/,https://echobuddha.com/articles/impermanence-in-buddhism/,Low,false,,0,0.138,0.324,0.175,0.058,0.064,0.4,0.041,0,0.062,0.382,0.002,0,0,true,false,false,false
metta-meditation-script,what-is-karma-in-buddhism,https://echobuddha.com/articles/metta-meditation-script/,https://echobuddha.com/articles/what-is-karma-in-buddhism/,Low,false,,0.105,0.128,0.307,0.176,0,0.047,0.4,0.102,0,0.101,0.338,0.001,0,0,true,false,false,false
metta-meditation-script,four-noble-truths-explained,https://echobuddha.com/articles/metta-meditation-script/,https://echobuddha.com/articles/four-noble-truths-explained/,Low,false,,0.02,0.132,0.295,0.179,0.086,0.05,0.4,0.034,0,0,0.297,0.001,0,0,false,false,false,false
metta-meditation-script,mindfulness-vs-meditation,https://echobuddha.com/articles/metta-meditation-script/,https://echobuddha.com/articles/mindfulness-vs-meditation/,Low,false,,0.432,0.2,0.413,0.214,0.209,0.049,0.4,0.185,0,0,0.496,0.003,0,0,true,false,false,false
metta-meditation-script,buddhist-teachings-on-forgiveness,https://echobuddha.com/articles/metta-meditation-script/,https://echobuddha.com/articles/buddhist-teachings-on-forgiveness/,Low,false,,0,0.166,0.399,0.183,0.081,0.059,0.4,0.078,0,0.039,0.359,0.002,0,0,true,false,false,false
metta-meditation-script,metta-meditation-script,https://echobuddha.com/articles/metta-meditation-script/,https://echobuddha.com/articles/metta-meditation-script/,Self,true,Loving-kindness and Metta,1,1,1,1,1,1,1,1,1,1,1,1,69,0,true,true,false,false
metta-meditation-script,buddhism-for-beginners-simple-guide,https://echobuddha.com/articles/metta-meditation-script/,https://echobuddha.com/articles/buddhism-for-beginners-simple-guide/,Low,false,,0.171,0.167,0.4,0.193,0.057,0.057,0.4,0.112,0,0.11,0.429,0,0,0,true,false,false,false
metta-meditation-script,how-to-meditate-for-anxiety,https://echobuddha.com/articles/metta-meditation-script/,https://echobuddha.com/articles/how-to-meditate-for-anxiety/,Low,false,,0.296,0.186,0.452,0.198,0.058,0.036,0.4,0.198,0,0,0.513,0,0,0,true,false,false,false
metta-meditation-script,loving-kindness-meditation-beginners,https://echobuddha.com/articles/metta-meditation-script/,https://echobuddha.com/articles/loving-kindness-meditation-beginners/,Medium,true,Loving-kindness and Metta,0.732,0.337,0.659,0.282,0.352,0.094,0.4,0.57,0,0,0.589,0.006,0,0,true,false,true,false
metta-meditation-script,eightfold-path-explained-daily-life,https://echobuddha.com/articles/metta-meditation-script/,https://echobuddha.com/articles/eightfold-path-explained-daily-life/,Low,false,,0.028,0.135,0.304,0.167,0.073,0.028,0.4,0.121,0,0.107,0.349,0,0,0,true,false,false,false
metta-meditation-script,mindfulness-morning-routine,https://echobuddha.com/articles/metta-meditation-script/,https://echobuddha.com/articles/mindfulness-morning-routine/,Low,false,,0.091,0.142,0.318,0.163,0.097,0.046,0.4,0.102,0,0.022,0.375,0,0,0,true,false,false,false
metta-meditation-script,buddhist-teachings-on-impermanence,https://echobuddha.com/articles/metta-meditation-script/,https://echobuddha.com/articles/buddhist-teachings-on-impermanence/,Low,false,,0.033,0.124,0.303,0.19,0.017,0.035,0.4,0.029,0,0.087,0.353,0,0,0,true,false,false,false
metta-meditation-script,walking-meditation-step-by-step,https://echobuddha.com/articles/metta-meditation-script/,https://echobuddha.com/articles/walking-meditation-step-by-step/,Low,false,,0.45,0.166,0.381,0.176,0.089,0.044,0.4,0.17,0,0.123,0.5,0,0,0,true,false,false,false
metta-meditation-script,buddhist-approach-to-anger,https://echobuddha.com/articles/metta-meditation-script/,https://echobuddha.com/articles/buddhist-approach-to-anger/,Low,false,,0,0.113,0.247,0.16,0.077,0.027,0.4,0.055,0,0.023,0.243,0,0,0,false,false,false,false
metta-meditation-script,mindfulness-for-better-sleep,https://echobuddha.com/articles/metta-meditation-script/,https://echobuddha.com/articles/mindfulness-for-better-sleep/,Low,false,,0.125,0.145,0.335,0.186,0.089,0.033,0.4,0.058,0,0.117,0.427,0,0,0,true,false,false,false
