URL,Production status,Production final URL,Current repo title/H1/robots/canonical match?,Production rendered text matches current repo?,Production rendered text matches forensic a1cd457?,Production fully matches current repo?,Production fully matches forensic a1cd457?,Production title,Current title,Forensic title,Production H1,Current H1,Production robots,Current robots,Forensic robots,Production canonical,Current canonical,AdSense script count,Publisher IDs,Classification
https://echobuddha.com/quotes/letting-go/,200,https://echobuddha.com/quotes/letting-go/,Yes,Yes,Yes,Yes,Yes,Original Letting Go Quotes Inspired by Buddhist Practice | Echo Buddha,Original Letting Go Quotes Inspired by Buddhist Practice | Echo Buddha,Original Letting Go Quotes Inspired by Buddhist Practice | Echo Buddha,Original Letting Go Quotes,Original Letting Go Quotes,"index, follow (implicit)","index, follow (implicit)","index, follow (implicit)",https://echobuddha.com/quotes/letting-go/,https://echobuddha.com/quotes/letting-go/,0,,MATCHES_CURRENT_AND_FORENSIC
https://echobuddha.com/quotes/letting-go/let-the-feeling-pass-through-without-building-it-a/,200,https://echobuddha.com/quotes/letting-go/let-the-feeling-pass-through-without-building-it-a/,Yes,Yes,Yes,Yes,Yes,Original Letting Go Reflection: Let the feeling pass through... | Echo Buddha,Original Letting Go Reflection: Let the feeling pass through... | Echo Buddha,Original Letting Go Reflection: Let the feeling pass through... | Echo Buddha,Original Letting Go Reflection: Let the feeling pass through...,Original Letting Go Reflection: Let the feeling pass through...,"noindex, follow","noindex, follow","noindex, follow",https://echobuddha.com/quotes/letting-go/let-the-feeling-pass-through-without-building-it-a/,https://echobuddha.com/quotes/letting-go/let-the-feeling-pass-through-without-building-it-a/,0,,MATCHES_CURRENT_AND_FORENSIC
https://echobuddha.com/quotes/letting-go/letting-go-begins-by-admitting-how-tightly-you-are/,200,https://echobuddha.com/quotes/letting-go/letting-go-begins-by-admitting-how-tightly-you-are/,No,Yes,Yes,No,Yes,Original Letting Go Reflection: Letting go begins by admitting... | Echo Buddha,Original Letting Go Reflection: Letting go begins by admitting... | Echo Buddha,Original Letting Go Reflection: Letting go begins by admitting... | Echo Buddha,Original Letting Go Reflection: Letting go begins by admitting...,Original Letting Go Reflection: Letting go begins by admitting...,"index, follow (implicit)","noindex, follow","index, follow (implicit)",https://echobuddha.com/quotes/letting-go/letting-go-begins-by-admitting-how-tightly-you-are/,https://echobuddha.com/quotes/letting-go/letting-go-begins-by-admitting-how-tightly-you-are/,0,,MATCHES_FORENSIC_ONLY
https://echobuddha.com/quotes/letting-go/open-hands-non-attachment/,200,https://echobuddha.com/quotes/letting-go/open-hands-non-attachment/,Yes,Yes,Yes,Yes,Yes,Non Attachment Quote: Hold Life With Open Hands | Echo Buddha,Non Attachment Quote: Hold Life With Open Hands | Echo Buddha,Non Attachment Quote: Hold Life With Open Hands | Echo Buddha,Non Attachment Quote: Hold Life With Open Hands,Non Attachment Quote: Hold Life With Open Hands,"index, follow (implicit)","index, follow (implicit)","index, follow (implicit)",https://echobuddha.com/quotes/letting-go/open-hands-non-attachment/,https://echobuddha.com/quotes/letting-go/open-hands-non-attachment/,0,,MATCHES_CURRENT_AND_FORENSIC
https://echobuddha.com/quotes/letting-go/peace-enters-when-control-is-no-longer-the-price/,200,https://echobuddha.com/quotes/letting-go/peace-enters-when-control-is-no-longer-the-price/,No,Yes,Yes,No,Yes,Original Letting Go Reflection: Peace enters when control is... | Echo Buddha,Original Letting Go Reflection: Peace enters when control is... | Echo Buddha,Original Letting Go Reflection: Peace enters when control is... | Echo Buddha,Original Letting Go Reflection: Peace enters when control is...,Original Letting Go Reflection: Peace enters when control is...,"index, follow (implicit)","noindex, follow","index, follow (implicit)",https://echobuddha.com/quotes/letting-go/peace-enters-when-control-is-no-longer-the-price/,https://echobuddha.com/quotes/letting-go/peace-enters-when-control-is-no-longer-the-price/,0,,MATCHES_FORENSIC_ONLY
https://echobuddha.com/quotes/letting-go/release-the-need-to-replay-what-can-no-longer/,200,https://echobuddha.com/quotes/letting-go/release-the-need-to-replay-what-can-no-longer/,No,Yes,Yes,No,Yes,Original Letting Go Reflection: Release the need to replay... | Echo Buddha,Original Letting Go Reflection: Release the need to replay... | Echo Buddha,Original Letting Go Reflection: Release the need to replay... | Echo Buddha,Original Letting Go Reflection: Release the need to replay...,Original Letting Go Reflection: Release the need to replay...,"index, follow (implicit)","noindex, follow","index, follow (implicit)",https://echobuddha.com/quotes/letting-go/release-the-need-to-replay-what-can-no-longer/,https://echobuddha.com/quotes/letting-go/release-the-need-to-replay-what-can-no-longer/,0,,MATCHES_FORENSIC_ONLY
https://echobuddha.com/quotes/letting-go/release-the-outcome-but-keep-the-care-you-bring/,200,https://echobuddha.com/quotes/letting-go/release-the-outcome-but-keep-the-care-you-bring/,Yes,Yes,Yes,Yes,Yes,"Original Letting Go Reflection: Release the outcome, but keep... | Echo Buddha","Original Letting Go Reflection: Release the outcome, but keep... | Echo Buddha","Original Letting Go Reflection: Release the outcome, but keep... | Echo Buddha","Original Letting Go Reflection: Release the outcome, but keep...","Original Letting Go Reflection: Release the outcome, but keep...","noindex, follow","noindex, follow","noindex, follow",https://echobuddha.com/quotes/letting-go/release-the-outcome-but-keep-the-care-you-bring/,https://echobuddha.com/quotes/letting-go/release-the-outcome-but-keep-the-care-you-bring/,0,,MATCHES_CURRENT_AND_FORENSIC
https://echobuddha.com/quotes/letting-go/soften-around-stress/,200,https://echobuddha.com/quotes/letting-go/soften-around-stress/,Yes,Yes,Yes,Yes,Yes,Buddhist Quote for Stress: Soften Around Pressure | Echo Buddha,Buddhist Quote for Stress: Soften Around Pressure | Echo Buddha,Buddhist Quote for Stress: Soften Around Pressure | Echo Buddha,Buddhist Quote for Stress: Soften Around Pressure,Buddhist Quote for Stress: Soften Around Pressure,"index, follow (implicit)","index, follow (implicit)","index, follow (implicit)",https://echobuddha.com/quotes/letting-go/soften-around-stress/,https://echobuddha.com/quotes/letting-go/soften-around-stress/,0,,MATCHES_CURRENT_AND_FORENSIC
https://echobuddha.com/quotes/letting-go/what-leaves-your-life-may-still-leave-wisdom-behind/,200,https://echobuddha.com/quotes/letting-go/what-leaves-your-life-may-still-leave-wisdom-behind/,Yes,Yes,Yes,Yes,Yes,Original Letting Go Reflection: What leaves your life may... | Echo Buddha,Original Letting Go Reflection: What leaves your life may... | Echo Buddha,Original Letting Go Reflection: What leaves your life may... | Echo Buddha,Original Letting Go Reflection: What leaves your life may...,Original Letting Go Reflection: What leaves your life may...,"noindex, follow","noindex, follow","noindex, follow",https://echobuddha.com/quotes/letting-go/what-leaves-your-life-may-still-leave-wisdom-behind/,https://echobuddha.com/quotes/letting-go/what-leaves-your-life-may-still-leave-wisdom-behind/,0,,MATCHES_CURRENT_AND_FORENSIC
https://echobuddha.com/quotes/letting-go/where-attachment-begins/,200,https://echobuddha.com/quotes/letting-go/where-attachment-begins/,Yes,Yes,Yes,Yes,Yes,Buddhist Attachment Quote: Noticing Where Clinging Begins | Echo Buddha,Buddhist Attachment Quote: Noticing Where Clinging Begins | Echo Buddha,Buddhist Attachment Quote: Noticing Where Clinging Begins | Echo Buddha,Buddhist Attachment Quote: Noticing Where Clinging Begins,Buddhist Attachment Quote: Noticing Where Clinging Begins,"index, follow (implicit)","index, follow (implicit)","index, follow (implicit)",https://echobuddha.com/quotes/letting-go/where-attachment-begins/,https://echobuddha.com/quotes/letting-go/where-attachment-begins/,0,,MATCHES_CURRENT_AND_FORENSIC
https://echobuddha.com/quotes/letting-go/you-can-honor-the-past-without-asking-it-to/,200,https://echobuddha.com/quotes/letting-go/you-can-honor-the-past-without-asking-it-to/,No,Yes,Yes,No,Yes,Original Letting Go Reflection: You can honor the past... | Echo Buddha,Original Letting Go Reflection: You can honor the past... | Echo Buddha,Original Letting Go Reflection: You can honor the past... | Echo Buddha,Original Letting Go Reflection: You can honor the past...,Original Letting Go Reflection: You can honor the past...,"index, follow (implicit)","noindex, follow","index, follow (implicit)",https://echobuddha.com/quotes/letting-go/you-can-honor-the-past-without-asking-it-to/,https://echobuddha.com/quotes/letting-go/you-can-honor-the-past-without-asking-it-to/,0,,MATCHES_FORENSIC_ONLY
https://echobuddha.com/quotes/letting-go/you-do-not-betray-a-memory-by-allowing-yourself/,200,https://echobuddha.com/quotes/letting-go/you-do-not-betray-a-memory-by-allowing-yourself/,Yes,Yes,Yes,Yes,Yes,Original Letting Go Reflection: You do not betray a... | Echo Buddha,Original Letting Go Reflection: You do not betray a... | Echo Buddha,Original Letting Go Reflection: You do not betray a... | Echo Buddha,Original Letting Go Reflection: You do not betray a...,Original Letting Go Reflection: You do not betray a...,"noindex, follow","noindex, follow","noindex, follow",https://echobuddha.com/quotes/letting-go/you-do-not-betray-a-memory-by-allowing-yourself/,https://echobuddha.com/quotes/letting-go/you-do-not-betray-a-memory-by-allowing-yourself/,0,,MATCHES_CURRENT_AND_FORENSIC
https://echobuddha.com/quotes/letting-go/you-do-not-need-to-carry-every-thought-that/,200,https://echobuddha.com/quotes/letting-go/you-do-not-need-to-carry-every-thought-that/,No,Yes,Yes,No,Yes,Original Letting Go Reflection: You do not need to... | Echo Buddha,Original Letting Go Reflection: You do not need to... | Echo Buddha,Original Letting Go Reflection: You do not need to... | Echo Buddha,Original Letting Go Reflection: You do not need to...,Original Letting Go Reflection: You do not need to...,"index, follow (implicit)","noindex, follow","index, follow (implicit)",https://echobuddha.com/quotes/letting-go/you-do-not-need-to-carry-every-thought-that/,https://echobuddha.com/quotes/letting-go/you-do-not-need-to-carry-every-thought-that/,0,,MATCHES_FORENSIC_ONLY
https://echobuddha.com/quotes/meditation/a-short-sincere-practice-can-steady-a-long-and/,200,https://echobuddha.com/quotes/meditation/a-short-sincere-practice-can-steady-a-long-and/,No,Yes,Yes,No,Yes,Original Meditation Reflection: A short sincere practice can... | Echo Buddha,Original Meditation Reflection: A short sincere practice can... | Echo Buddha,Original Meditation Reflection: A short sincere practice can... | Echo Buddha,Original Meditation Reflection: A short sincere practice can...,Original Meditation Reflection: A short sincere practice can...,"index, follow (implicit)","noindex, follow","index, follow (implicit)",https://echobuddha.com/quotes/meditation/a-short-sincere-practice-can-steady-a-long-and/,https://echobuddha.com/quotes/meditation/a-short-sincere-practice-can-steady-a-long-and/,0,,MATCHES_FORENSIC_ONLY
https://echobuddha.com/quotes/meditation/do-not-search-meditation-for-a-special-self-notice/,200,https://echobuddha.com/quotes/meditation/do-not-search-meditation-for-a-special-self-notice/,Yes,Yes,Yes,Yes,Yes,Original Meditation Reflection: Do not search meditation for... | Echo Buddha,Original Meditation Reflection: Do not search meditation for... | Echo Buddha,Original Meditation Reflection: Do not search meditation for... | Echo Buddha,Original Meditation Reflection: Do not search meditation for...,Original Meditation Reflection: Do not search meditation for...,"noindex, follow","noindex, follow","noindex, follow",https://echobuddha.com/quotes/meditation/do-not-search-meditation-for-a-special-self-notice/,https://echobuddha.com/quotes/meditation/do-not-search-meditation-for-a-special-self-notice/,0,,MATCHES_CURRENT_AND_FORENSIC
https://echobuddha.com/quotes/meditation/every-return-from-distraction-strengthens-the-path-home/,200,https://echobuddha.com/quotes/meditation/every-return-from-distraction-strengthens-the-path-home/,Yes,Yes,Yes,Yes,Yes,Original Meditation Reflection: Every return from distraction strengthens... | Echo Buddha,Original Meditation Reflection: Every return from distraction strengthens... | Echo Buddha,Original Meditation Reflection: Every return from distraction strengthens... | Echo Buddha,Original Meditation Reflection: Every return from distraction strengthens...,Original Meditation Reflection: Every return from distraction strengthens...,"noindex, follow","noindex, follow","noindex, follow",https://echobuddha.com/quotes/meditation/every-return-from-distraction-strengthens-the-path-home/,https://echobuddha.com/quotes/meditation/every-return-from-distraction-strengthens-the-path-home/,0,,MATCHES_CURRENT_AND_FORENSIC
https://echobuddha.com/quotes/meditation/few-quiet-minutes/,200,https://echobuddha.com/quotes/meditation/few-quiet-minutes/,Yes,Yes,Yes,Yes,Yes,Beginner Meditation Wisdom: A Few Quiet Minutes | Echo Buddha,Beginner Meditation Wisdom: A Few Quiet Minutes | Echo Buddha,Beginner Meditation Wisdom: A Few Quiet Minutes | Echo Buddha,Beginner Meditation Wisdom: A Few Quiet Minutes,Beginner Meditation Wisdom: A Few Quiet Minutes,"index, follow (implicit)","index, follow (implicit)","index, follow (implicit)",https://echobuddha.com/quotes/meditation/few-quiet-minutes/,https://echobuddha.com/quotes/meditation/few-quiet-minutes/,0,,MATCHES_CURRENT_AND_FORENSIC
https://echobuddha.com/quotes/meditation/follow-the-breath-lightly-as-you-would-listen-to/,200,https://echobuddha.com/quotes/meditation/follow-the-breath-lightly-as-you-would-listen-to/,No,Yes,Yes,No,Yes,"Original Meditation Reflection: Follow the breath lightly, as... | Echo Buddha","Original Meditation Reflection: Follow the breath lightly, as... | Echo Buddha","Original Meditation Reflection: Follow the breath lightly, as... | Echo Buddha","Original Meditation Reflection: Follow the breath lightly, as...","Original Meditation Reflection: Follow the breath lightly, as...","index, follow (implicit)","noindex, follow","index, follow (implicit)",https://echobuddha.com/quotes/meditation/follow-the-breath-lightly-as-you-would-listen-to/,https://echobuddha.com/quotes/meditation/follow-the-breath-lightly-as-you-would-listen-to/,0,,MATCHES_FORENSIC_ONLY
https://echobuddha.com/quotes/meditation/,200,https://echobuddha.com/quotes/meditation/,Yes,Yes,Yes,Yes,Yes,Original Meditation Quotes Inspired by Buddhist Practice | Echo Buddha,Original Meditation Quotes Inspired by Buddhist Practice | Echo Buddha,Original Meditation Quotes Inspired by Buddhist Practice | Echo Buddha,Original Meditation Quotes,Original Meditation Quotes,"index, follow (implicit)","index, follow (implicit)","index, follow (implicit)",https://echobuddha.com/quotes/meditation/,https://echobuddha.com/quotes/meditation/,0,,MATCHES_CURRENT_AND_FORENSIC
